timestamp,combined_mb,renderer_mb,gpu_mb,renderer_anon_mb,vram_mb
2026-05-11 13:01:47,4319,2086,546,1665,1687
2026-05-11 13:01:47,4319,2086,546,1665,1687
2026-05-11 13:01:48,4319,2086,546,1665,1687
2026-05-11 13:01:48,4319,2086,546,1665,1687
2026-05-11 13:01:48,4319,2086,546,1665,1687
2026-05-11 13:01:49,4319,2086,546,1665,1687
2026-05-11 13:01:49,4319,2086,546,1665,1687
2026-05-11 13:01:49,4319,2086,546,1665,1687
2026-05-11 13:01:50,4319,2086,546,1665,1687
2026-05-11 13:01:50,4319,2086,546,1665,1687
2026-05-11 13:01:50,4319,2086,546,1665,1687
2026-05-11 13:01:50,4319,2086,546,1665,1687
2026-05-11 13:01:51,4319,2086,546,1665,1687
2026-05-11 13:01:51,4319,2086,546,1665,1687
2026-05-11 13:01:51,4319,2086,546,1665,1687
2026-05-11 13:01:52,4319,2086,546,1665,1687
2026-05-11 13:01:52,4319,2086,546,1665,1687
2026-05-11 13:01:52,4319,2086,546,1665,1687
2026-05-11 13:01:53,4319,2086,546,1665,1687
2026-05-11 13:01:53,4319,2086,546,1665,1687
2026-05-11 13:01:53,4319,2086,546,1665,1687
2026-05-11 13:01:54,4319,2086,546,1665,1687
2026-05-11 13:01:54,4319,2086,546,1665,1687
2026-05-11 13:01:54,4319,2086,546,1665,1687
2026-05-11 13:01:54,4319,2086,546,1665,1687
2026-05-11 13:01:55,4319,2086,546,1665,1687
2026-05-11 13:01:55,4319,2086,546,1665,1687
2026-05-11 13:01:55,4319,2086,546,1665,1687
2026-05-11 13:01:56,4319,2086,546,1665,1687
2026-05-11 13:01:56,4319,2086,546,1665,1687
2026-05-11 13:01:56,4319,2086,546,1665,1687
2026-05-11 13:01:57,4319,2086,546,1665,1687
2026-05-11 13:01:57,4319,2086,546,1665,1687
2026-05-11 13:01:57,4319,2086,546,1665,1687
2026-05-11 13:01:58,4319,2086,546,1665,1687
2026-05-11 13:01:58,4319,2086,546,1665,1687
2026-05-11 13:01:58,4319,2086,546,1665,1687
2026-05-11 13:01:58,4319,2086,546,1665,1687
2026-05-11 13:01:59,4319,2086,546,1665,1687
2026-05-11 13:01:59,4319,2086,546,1665,1687
2026-05-11 13:01:59,4319,2086,546,1665,1687
2026-05-11 13:02:00,4319,2086,546,1665,1687
2026-05-11 13:02:00,4319,2086,546,1665,1687
2026-05-11 13:02:00,4319,2086,546,1665,1687
2026-05-11 13:02:01,4319,2086,546,1665,1687
2026-05-11 13:02:01,4319,2086,546,1665,1687
2026-05-11 13:02:01,4319,2086,546,1665,1687
2026-05-11 13:02:02,4319,2086,546,1665,1687
2026-05-11 13:02:02,4319,2086,546,1665,1687
2026-05-11 13:02:02,4319,2086,546,1665,1687
2026-05-11 13:02:02,4319,2086,546,1665,1687
2026-05-11 13:02:03,4319,2086,546,1665,1687
2026-05-11 13:02:03,4319,2086,546,1665,1687
2026-05-11 13:02:03,4319,2086,546,1665,1687
2026-05-11 13:02:04,4319,2086,546,1665,1687
2026-05-11 13:02:04,4319,2086,546,1665,1687
2026-05-11 13:02:04,4319,2086,546,1665,1687
2026-05-11 13:02:05,4319,2086,546,1665,1687
2026-05-11 13:02:05,4319,2086,546,1665,1687
2026-05-11 13:02:05,4323,2086,546,1666,1691
2026-05-11 13:02:06,4417,2125,552,1707,1740
2026-05-11 13:02:06,4434,2119,563,1697,1752
2026-05-11 13:02:06,4492,2140,581,1720,1771
2026-05-11 13:02:06,4535,2157,601,1736,1777
2026-05-11 13:02:07,4562,2171,608,1749,1783
2026-05-11 13:02:07,4605,2181,609,1757,1815
2026-05-11 13:02:07,4606,2180,611,1761,1815
2026-05-11 13:02:08,4610,2183,612,1763,1815
2026-05-11 13:02:08,4641,2195,625,1774,1821
2026-05-11 13:02:08,4676,2207,642,1786,1827
2026-05-11 13:02:09,4696,2223,646,1801,1827
2026-05-11 13:02:09,4757,2228,646,1807,1883
2026-05-11 13:02:09,4759,2229,647,1806,1883
2026-05-11 13:02:09,4759,2228,648,1807,1883
2026-05-11 13:02:10,4764,2231,650,1808,1883
2026-05-11 13:02:10,4787,2237,662,1816,1888
2026-05-11 13:02:10,4806,2254,662,1812,1890
2026-05-11 13:02:11,4788,2236,662,1813,1890
2026-05-11 13:02:11,4808,2255,663,1812,1890
2026-05-11 13:02:11,4790,2235,665,1815,1890
2026-05-11 13:02:12,4795,2239,666,1819,1890
2026-05-11 13:02:12,4849,2291,668,1826,1890
2026-05-11 13:02:12,5001,2310,677,1847,2014
2026-05-11 13:02:13,5025,2313,691,1889,2021
2026-05-11 13:02:13,5025,2313,691,1889,2021
2026-05-11 13:02:13,5025,2313,691,1889,2021
2026-05-11 13:02:13,5024,2312,691,1889,2021
2026-05-11 13:02:14,5023,2311,691,1888,2021
2026-05-11 13:02:14,5020,2309,691,1886,2020
2026-05-11 13:02:14,5020,2309,691,1886,2020
2026-05-11 13:02:15,5020,2309,691,1886,2020
2026-05-11 13:02:15,5020,2309,691,1886,2020
2026-05-11 13:02:15,5020,2309,691,1886,2020
2026-05-11 13:02:16,5020,2309,691,1886,2020
2026-05-11 13:02:16,5020,2309,691,1886,2020
2026-05-11 13:02:16,5020,2309,691,1886,2020
2026-05-11 13:02:17,5020,2309,691,1886,2020
2026-05-11 13:02:17,5020,2309,691,1886,2020
2026-05-11 13:02:17,5020,2309,691,1886,2020
2026-05-11 13:02:18,5020,2309,691,1886,2020
2026-05-11 13:02:18,5020,2309,691,1886,2020
2026-05-11 13:02:18,5015,2309,691,1886,2015
2026-05-11 13:02:18,5015,2309,691,1886,2015
2026-05-11 13:02:19,5015,2309,691,1886,2015
2026-05-11 13:02:19,5015,2309,691,1886,2015
2026-05-11 13:02:19,5015,2309,691,1886,2015
2026-05-11 13:02:20,5015,2309,691,1886,2015
2026-05-11 13:02:20,5015,2309,691,1886,2015
2026-05-11 13:02:20,5015,2309,691,1886,2015
2026-05-11 13:02:21,5015,2309,691,1886,2015
2026-05-11 13:02:21,5015,2309,691,1886,2015
2026-05-11 13:02:21,5015,2309,691,1886,2015
2026-05-11 13:02:22,4914,2208,691,1783,2015
2026-05-11 13:02:22,4832,2126,691,1700,2015
2026-05-11 13:02:22,4828,2122,691,1693,2015
2026-05-11 13:02:23,4825,2119,691,1693,2015
2026-05-11 13:02:23,4825,2119,691,1693,2015
2026-05-11 13:02:23,4825,2119,691,1693,2015
2026-05-11 13:02:23,4825,2119,691,1693,2015
2026-05-11 13:02:24,4825,2119,691,1693,2015
2026-05-11 13:02:24,4825,2119,691,1693,2015
2026-05-11 13:02:24,4825,2119,691,1693,2015
2026-05-11 13:02:25,4825,2119,691,1693,2015
2026-05-11 13:02:25,4824,2119,690,1693,2015
2026-05-11 13:02:25,4824,2119,690,1693,2015
2026-05-11 13:02:26,4824,2119,690,1693,2015
2026-05-11 13:02:26,4824,2119,690,1693,2015
2026-05-11 13:02:26,4824,2119,690,1693,2015
2026-05-11 13:02:27,4822,2117,690,1691,2015
2026-05-11 13:02:27,4822,2117,690,1691,2015
2026-05-11 13:02:27,4822,2117,690,1691,2015
2026-05-11 13:02:28,4822,2117,690,1691,2015
2026-05-11 13:02:28,4822,2117,690,1691,2015
2026-05-11 13:02:28,4822,2117,690,1691,2015
2026-05-11 13:02:28,4822,2117,690,1691,2015
2026-05-11 13:02:29,4822,2117,690,1691,2015
2026-05-11 13:02:29,4822,2117,690,1691,2015
2026-05-11 13:02:29,4822,2117,690,1691,2015
2026-05-11 13:02:30,4822,2117,690,1691,2015
2026-05-11 13:02:30,4822,2117,690,1691,2015
2026-05-11 13:02:30,4822,2117,690,1691,2015
