timestamp,combined_mb,renderer_mb,gpu_mb,renderer_anon_mb,vram_mb
2026-05-11 13:49:01,6144,2844,547,2545,2753
2026-05-11 13:49:01,6143,2843,547,2544,2753
2026-05-11 13:49:01,6143,2843,547,2545,2753
2026-05-11 13:49:02,6144,2844,547,2545,2753
2026-05-11 13:49:02,6144,2844,547,2545,2753
2026-05-11 13:49:02,6144,2844,547,2545,2753
2026-05-11 13:49:03,6144,2844,547,2545,2753
2026-05-11 13:49:03,6144,2844,547,2545,2753
2026-05-11 13:49:03,6143,2844,546,2545,2753
2026-05-11 13:49:04,6143,2844,546,2545,2753
2026-05-11 13:49:04,6143,2844,546,2545,2753
2026-05-11 13:49:04,6143,2844,546,2545,2753
2026-05-11 13:49:05,6143,2844,546,2545,2753
2026-05-11 13:49:05,6143,2844,546,2545,2753
2026-05-11 13:49:05,6143,2844,546,2545,2753
2026-05-11 13:49:06,6142,2843,546,2544,2753
2026-05-11 13:49:06,6142,2843,546,2544,2753
2026-05-11 13:49:06,6142,2843,546,2544,2753
2026-05-11 13:49:07,6142,2843,546,2544,2753
2026-05-11 13:49:07,6142,2843,546,2544,2753
2026-05-11 13:49:07,6142,2843,546,2544,2753
2026-05-11 13:49:08,6142,2843,546,2544,2753
2026-05-11 13:49:08,6142,2843,546,2544,2753
2026-05-11 13:49:08,6142,2843,546,2544,2753
2026-05-11 13:49:09,6142,2843,546,2544,2753
2026-05-11 13:49:09,6142,2843,546,2544,2753
2026-05-11 13:49:09,6142,2843,546,2544,2753
2026-05-11 13:49:09,6142,2843,546,2544,2753
2026-05-11 13:49:10,6142,2843,546,2544,2753
2026-05-11 13:49:10,6142,2843,546,2544,2753
2026-05-11 13:49:10,6142,2843,546,2544,2753
2026-05-11 13:49:11,6142,2843,546,2544,2753
2026-05-11 13:49:11,6143,2844,546,2545,2753
2026-05-11 13:49:11,6143,2844,546,2545,2753
2026-05-11 13:49:12,6143,2844,546,2545,2753
2026-05-11 13:49:12,6143,2844,546,2545,2753
2026-05-11 13:49:12,6143,2844,546,2545,2753
2026-05-11 13:49:13,6143,2844,546,2545,2753
2026-05-11 13:49:13,6143,2844,546,2545,2753
2026-05-11 13:49:13,6143,2844,546,2545,2753
2026-05-11 13:49:14,6143,2844,546,2545,2753
2026-05-11 13:49:14,6142,2843,546,2544,2753
2026-05-11 13:49:14,6142,2843,546,2544,2753
2026-05-11 13:49:15,6142,2843,546,2544,2753
2026-05-11 13:49:15,6142,2843,546,2544,2753
2026-05-11 13:49:15,6142,2843,546,2544,2753
2026-05-11 13:49:16,6142,2843,546,2544,2753
2026-05-11 13:49:16,6142,2843,546,2544,2753
2026-05-11 13:49:16,6142,2843,546,2544,2753
2026-05-11 13:49:17,6142,2843,546,2544,2753
2026-05-11 13:49:17,6142,2843,546,2544,2753
2026-05-11 13:49:17,6142,2843,546,2544,2753
2026-05-11 13:49:17,6142,2843,546,2544,2753
2026-05-11 13:49:18,6142,2843,546,2544,2753
2026-05-11 13:49:18,6142,2843,546,2544,2753
2026-05-11 13:49:18,6142,2843,546,2544,2753
2026-05-11 13:49:19,6142,2843,546,2544,2753
2026-05-11 13:49:19,6142,2843,546,2544,2753
2026-05-11 13:49:19,6142,2843,546,2544,2753
2026-05-11 13:49:20,6142,2843,546,2544,2753
2026-05-11 13:49:20,6142,2843,546,2544,2753
2026-05-11 13:49:20,6142,2843,546,2544,2753
2026-05-11 13:49:21,6142,2843,546,2544,2753
2026-05-11 13:49:21,6142,2843,546,2544,2753
2026-05-11 13:49:21,6142,2843,546,2544,2753
2026-05-11 13:49:22,6142,2843,546,2544,2753
2026-05-11 13:49:22,6142,2843,546,2544,2753
2026-05-11 13:49:22,6142,2843,546,2544,2753
2026-05-11 13:49:23,6142,2843,546,2544,2753
2026-05-11 13:49:23,6142,2843,546,2544,2753
2026-05-11 13:49:23,6142,2843,546,2544,2753
2026-05-11 13:49:24,6142,2843,546,2544,2753
2026-05-11 13:49:24,6142,2843,546,2544,2753
2026-05-11 13:49:24,6142,2843,546,2544,2753
2026-05-11 13:49:25,6142,2843,546,2544,2753
2026-05-11 13:49:25,6142,2843,546,2544,2753
2026-05-11 13:49:25,6142,2843,546,2544,2753
2026-05-11 13:49:26,6142,2843,546,2544,2753
2026-05-11 13:49:26,6142,2843,546,2544,2753
2026-05-11 13:49:26,6142,2843,546,2544,2753
2026-05-11 13:49:27,6142,2843,546,2544,2753
2026-05-11 13:49:27,6142,2843,546,2544,2753
2026-05-11 13:49:27,6142,2843,546,2544,2753
2026-05-11 13:49:27,6142,2843,546,2544,2753
2026-05-11 13:49:28,6138,2843,546,2544,2749
2026-05-11 13:49:28,6138,2843,546,2544,2749
2026-05-11 13:49:28,6138,2843,546,2544,2749
2026-05-11 13:49:29,6138,2843,546,2544,2749
2026-05-11 13:49:29,6138,2843,546,2544,2749
2026-05-11 13:49:29,6138,2843,546,2544,2749
2026-05-11 13:49:30,6138,2843,546,2544,2749
2026-05-11 13:49:30,6138,2843,546,2544,2749
2026-05-11 13:49:30,6138,2843,546,2544,2749
2026-05-11 13:49:31,6134,2843,546,2544,2745
2026-05-11 13:49:31,6135,2844,546,2545,2745
2026-05-11 13:49:31,6135,2844,546,2545,2745
2026-05-11 13:49:32,6135,2844,546,2545,2745
2026-05-11 13:49:32,6135,2844,546,2545,2745
2026-05-11 13:49:32,6135,2844,546,2545,2745
2026-05-11 13:49:33,6135,2844,546,2545,2745
2026-05-11 13:49:33,6135,2844,546,2545,2745
2026-05-11 13:49:33,6135,2844,546,2545,2745
2026-05-11 13:49:34,6135,2844,546,2545,2745
2026-05-11 13:49:34,6135,2844,546,2545,2745
2026-05-11 13:49:34,6135,2844,546,2545,2745
2026-05-11 13:49:35,6135,2844,546,2545,2745
2026-05-11 13:49:35,6134,2843,546,2545,2745
2026-05-11 13:49:35,6133,2843,545,2545,2745
2026-05-11 13:49:35,6134,2844,545,2545,2745
2026-05-11 13:49:36,6134,2844,545,2545,2745
